playlist_genre,dimension_1,dimension_2
latin,10.379727,-19.79809
latin,-41.809223,33.777363
latin,27.781128,38.053604
latin,-60.597034,3.0819886
latin,-101.71935,8.143972
latin,-1.5569814,22.00344
latin,-49.44096,2.5068467
latin,143.642,-7.8633823
latin,-59.229317,61.96772
latin,-32.612507,78.7977
latin,45.71685,-38.172462
latin,-50.853138,-29.747799
latin,83.3078,76.770935
latin,5.9095387,53.10724
latin,-7.867066,48.367313
latin,-26.048721,-82.17625
latin,-99.09761,-32.749107
latin,64.81894,100.55442
latin,-20.453297,113.020454
latin,-45.027542,-20.544298
latin,16.253525,-71.380516
latin,-42.211857,-8.250142
latin,88.38618,-2.7729611
latin,-70.136566,7.809626
latin,-40.4208,-103.66776
latin,43.931057,-93.92161
latin,-72.05591,73.479
latin,7.6209135,-55.142998
latin,75.206726,92.55467
latin,-14.046108,55.537666
latin,-24.78817,-80.95995
latin,73.02091,98.94211
latin,58.427494,25.70592
latin,-61.88566,-3.9500709
latin,19.896145,39.90951
latin,33.369904,79.913635
latin,-43.666424,-20.441555
latin,4.027748,-6.831671
latin,10.42484,27.643148
latin,-56.301434,-35.826202
latin,93.26472,-23.721842
latin,31.173603,11.769723
latin,7.6134872,-54.317776
latin,16.783314,63.26849
latin,-22.72086,28.487865
latin,-27.357307,13.831683
latin,75.149414,-61.280243
latin,2.1189547,-2.5052598
latin,21.508451,-62.598534
latin,20.389456,-22.872911
latin,-17.498693,124.13462
latin,49.916435,114.04223
latin,-38.26914,7.9941716
latin,35.272083,23.115835
latin,-4.407979,-94.454414
latin,46.279644,-30.678408
latin,16.466057,63.00475
latin,41.288048,-6.0130315
latin,-5.469201,91.75201
latin,29.137209,-85.27609
latin,42.056843,-53.831776
latin,37.82039,66.05324
latin,-5.390331,110.18756
latin,-16.689758,-84.30956
latin,38.25917,3.902099
latin,33.057144,-27.703863
latin,77.10016,57.51862
latin,40.893944,51.29881
latin,-49.418194,18.91734
latin,9.62197,-13.384978
latin,30.883127,-49.005405
latin,16.555597,100.23372
latin,30.825342,-50.224354
latin,22.783028,-1.7167822
latin,-0.13901709,-62.524685
latin,-25.965548,47.461334
latin,-18.78283,2.900095
latin,38.013275,-70.96984
latin,81.359955,-73.78079
latin,43.802605,-76.160614
latin,4.1435623,49.961365
latin,-5.378417,84.72965
latin,69.6159,-41.162323
latin,6.223264,53.664337
latin,58.92463,28.512455
latin,77.90405,-94.35695
latin,39.07609,-17.064817
latin,30.384428,45.247326
latin,-12.465418,23.536188
latin,-28.78864,1.1034608
latin,-72.72928,-4.3524137
latin,56.771107,20.494806
latin,42.21043,-47.869926
latin,122.90515,-11.95077
latin,-37.49719,-26.799423
latin,21.062038,16.666656
latin,-15.610766,52.13599
latin,-16.791878,-12.238323
latin,44.808357,98.46424
latin,27.520468,37.981716
latin,49.814575,110.31278
latin,30.36829,-60.721264
latin,34.05679,-4.987853
latin,-11.431448,-130.2191
latin,77.738884,7.87832
latin,49.900524,6.4364476
latin,3.1002233,-108.76846
latin,-38.445473,9.289243
latin,-61.67902,-33.67923
latin,-55.97511,97.06018
latin,-132.12302,-29.087408
latin,-43.284126,-39.62131
latin,-1.7869872,62.622112
latin,-6.5298805,-5.235727
latin,-90.248505,-59.638718
latin,-13.483081,-65.458206
latin,50.54655,56.56527
latin,-73.141846,96.18788
latin,-84.924866,74.27081
latin,5.438929,98.332634
latin,-58.32034,76.001175
latin,6.700227,83.44236
latin,-28.655798,-29.994001
latin,-37.94005,122.616425
latin,-42.796215,-11.054759
latin,-19.460701,-127.370155
latin,-37.841652,24.405256
latin,60.503933,10.742431
latin,-69.64271,-104.0752
latin,-109.15562,-67.85258
latin,-12.082907,-62.97072
latin,1.6644014,-14.224827
latin,-25.034382,-18.821655
latin,-12.4732,-130.07413
latin,1.9706328,35.781498
latin,-21.739128,-24.59028
latin,-70.64439,55.44359
latin,-15.536469,-6.310514
latin,-65.5521,106.60409
latin,26.76701,-79.24009
latin,-73.94763,-8.8029585
latin,-39.300964,4.7506175
latin,-18.307798,-83.71033
latin,5.8308806,-92.21475
latin,-7.3898664,-16.832788
latin,13.877791,-84.15314
latin,-6.5828843,-35.66928
latin,25.775587,75.86308
latin,-103.34225,71.01526
latin,-1.5385343,40.56627
latin,-20.374844,95.00491
latin,-78.47013,-88.368034
latin,-80.959015,40.46927
latin,29.699297,95.17523
latin,-43.306477,-15.698544
latin,-3.65872,-101.343346
latin,-9.63173,-20.536821
latin,63.307762,63.09162
latin,-24.03678,-99.52718
latin,15.102912,-36.875343
latin,-22.143356,111.40849
latin,46.079197,-29.75386
latin,-9.741443,23.902386
latin,0.974405,1.7596967
latin,-20.83846,95.092766
latin,-3.8750482,-130.84341
latin,-84.34638,-9.173673
latin,-49.46484,19.614187
latin,18.6968,-57.729366
latin,3.6724014,116.46993
latin,41.63043,-21.195215
latin,-99.61264,4.766953
latin,-56.277184,-102.893906
latin,91.81819,64.23617
latin,-25.047825,46.769367
latin,35.376354,23.41727
latin,-76.5218,-72.24331
latin,55.140915,17.71839
latin,18.995998,-26.57417
latin,99.303825,54.58688
latin,1.5604529,-109.95383
latin,25.145576,-36.447258
latin,-19.422672,-83.921196
latin,87.33314,-83.37022
latin,-89.69223,-62.0484
latin,-38.599533,7.354048
latin,-12.899288,-49.25794
latin,30.610025,-107.444786
latin,19.88897,39.76407
latin,-71.29758,17.546333
latin,87.30514,6.8524213
latin,-31.190882,-0.99706995
latin,-5.9884233,102.881325
latin,-12.361962,-111.34524
latin,-11.643555,-130.70692
latin,-71.485596,-21.905281
latin,-23.655758,129.13658
latin,-15.50863,-6.3955884
latin,77.32663,62.568943
latin,41.92116,49.576168
latin,-63.504803,-9.958017
latin,-24.9893,-122.8091
latin,-59.171795,61.5523
latin,-14.046069,55.537666
latin,-34.97473,54.680847
latin,-3.8679852,53.134926
latin,61.498825,-105.342354
latin,98.198746,-48.050327
latin,59.100765,33.67646
latin,29.839119,42.671158
latin,32.6281,16.088358
latin,-48.015263,-64.21168
latin,-46.311172,61.439938
latin,45.40481,-39.298267
latin,-16.461224,66.81169
latin,27.761307,38.82946
latin,20.209879,-74.049194
latin,-4.5985622,51.654316
latin,24.974693,-77.19158
latin,18.095392,-27.837019
latin,19.795124,-18.312334
latin,-38.05088,20.728157
latin,33.18289,-44.264004
latin,15.115137,-7.994544
latin,17.813412,113.13655
latin,-41.972492,-5.768569
latin,-72.86815,83.59893
latin,75.206726,92.55467
latin,57.601795,91.64989
latin,-18.164068,-83.81065
latin,-37.869198,26.11259
latin,-0.10768422,-25.667604
latin,-72.88608,-29.985142
latin,-15.431054,-10.110601
latin,-58.578365,59.26154
latin,-23.11364,72.8724
latin,-17.15556,35.701603
latin,79.17838,-5.212767
latin,-10.820113,23.567152
latin,-16.314505,-95.55576
latin,50.683563,-67.93435
latin,10.473921,-17.822779
latin,-55.696014,-96.81593
latin,-27.490288,108.51384
latin,-91.90561,-55.787537
latin,-101.87853,8.53116
latin,-56.345432,40.985687
latin,21.836002,-112.2646
latin,-72.056,21.446236
latin,-15.628965,67.11407
latin,15.326447,-71.892715
latin,-43.849102,-66.78584
latin,20.051683,42.11299
latin,-6.622736,-71.75319
latin,29.508932,-62.41062
latin,-20.792665,-25.161848
latin,-78.40919,-47.23301
latin,17.897764,88.3424
latin,20.651821,17.430912
latin,-70.54508,3.4280076
latin,-39.747448,-30.972939
latin,-130.72914,18.217299
latin,15.795542,-35.09933
latin,1.6524998,37.119022
latin,-18.785437,-97.928696
latin,7.3572016,-58.092667
latin,-12.983214,-49.027462
latin,-33.48043,125.31014
latin,92.05121,-14.881848
latin,-34.703583,-50.867123
latin,7.8658504,77.1844
latin,20.39014,-22.873749
latin,86.819984,78.62312
latin,-25.278093,-122.61741
latin,33.369904,79.913635
latin,-46.171936,60.47363
latin,67.7319,101.206314
latin,60.376465,-0.5570037
latin,30.906218,-48.844517
latin,41.546555,-86.76402
latin,27.887068,39.098553
latin,94.58999,24.185993
latin,50.033577,6.731623
latin,78.237854,0.7342176
latin,-55.508858,-15.998121
latin,-5.390326,110.1909
latin,11.33121,4.4377885
latin,10.649322,28.56424
latin,61.46428,-104.864365
latin,55.66716,-86.542885
latin,99.47775,-53.734642
latin,-41.471413,-85.65908
latin,30.33656,78.97465
latin,-20.995056,11.190055
latin,49.55979,5.397862
latin,-25.234547,-79.888756
latin,-5.808286,97.531944
latin,5.3477473,114.027275
latin,-73.7307,-100.461105
latin,-70.969185,101.87376
latin,22.369446,-43.657043
latin,17.529852,-51.54995
latin,86.49395,78.52484
latin,-47.468227,-41.568462
latin,55.4851,-86.067055
latin,58.241604,93.08187
latin,-3.6836853,-92.254395
latin,-25.116272,-20.556923
latin,52.788067,47.986595
latin,-50.181553,3.6984625
latin,-0.6481696,68.50296
latin,-90.93974,85.06463
latin,42.006794,-22.109919
latin,-20.29258,112.19088
latin,71.03084,-88.039246
latin,20.609098,-74.042
latin,-1.5252463,-105.64375
latin,10.07606,-21.276321
latin,-97.7649,-26.189566
latin,-7.0878687,1.7426639
latin,-98.66999,-77.86948
latin,-5.5938697,50.140884
latin,69.3901,9.786385
latin,-30.449528,107.162575
latin,-13.799514,-112.47549
latin,-53.16626,-11.088294
latin,-65.63782,-52.77917
latin,5.726259,-91.19552
latin,-95.20232,-17.591423
latin,-80.996284,40.277744
latin,31.773766,-56.55441
latin,-11.169131,63.58426
latin,-16.784576,120.937195
latin,31.425695,-51.580624
latin,-28.460356,-121.38549
latin,107.99892,17.21029
latin,-67.8739,-18.334267
latin,15.798117,-35.155643
latin,-70.36499,12.025126
latin,-4.772474,84.24668
latin,-12.903385,-49.18735
latin,-33.4261,-9.281393
latin,10.301517,-80.52168
latin,58.997345,-109.8417
latin,-58.3776,54.957798
latin,-9.439922,46.803726
latin,-35.798965,51.678368
latin,-101.66487,14.303611
latin,-15.758049,-8.268435
latin,-35.509842,-80.29984
latin,-6.364533,-118.727905
latin,29.672316,-108.4021
latin,-27.150864,41.50801
latin,-97.479935,-26.767282
latin,58.791054,-94.44605
latin,-16.41392,-2.844907
latin,-61.044693,-72.34313
latin,-39.16811,-69.642105
latin,-59.03513,13.591517
latin,-23.87652,-60.987083
latin,-33.508823,66.78481
latin,-73.34847,-61.863503
latin,-8.29667,-21.810099
latin,28.482098,92.05438
latin,-24.56263,27.96538
latin,-9.0873,-29.924643
latin,10.779214,-67.050804
latin,-40.28259,-68.83978
latin,-122.41421,-1.1015853
latin,-56.48999,93.55818
latin,-98.67664,-30.707598
latin,31.778908,103.07672
latin,1.7809043,3.7580795
latin,-50.967373,-1.225022
latin,22.050926,7.3960366
latin,-86.82363,2.8898273
latin,-30.693438,-119.337006
latin,40.682266,71.74752
latin,-12.036722,58.946175
latin,-141.82779,-15.259589
latin,-59.073147,106.1024
latin,-75.75854,-97.938705
latin,99.163185,-2.010602
latin,-18.574398,-36.947674
latin,-1.8759265,61.170547
latin,-12.719435,-129.74463
latin,-37.822403,101.744835
latin,-83.27035,20.743237
latin,60.09433,-17.791553
latin,0.30588987,117.54678
latin,8.915003,-40.3379
latin,98.12148,-47.70092
latin,-98.03363,-45.262913
latin,-58.72181,105.80789
latin,-16.141827,22.61941
latin,60.04877,-107.08008
latin,-14.742124,-68.643166
latin,-73.797104,-8.298924
latin,5.2531424,-36.860806
latin,-67.38568,-55.822525
latin,-58.683273,-105.48598
latin,-3.803314,-87.90188
latin,33.756283,-42.34766
latin,-30.213295,32.53877
latin,-4.7798643,-120.08736
latin,-74.20024,-64.86647
latin,-58.044342,65.37436
latin,-33.648495,-58.247738
latin,-77.21308,-75.2835
latin,-56.778656,-102.855316
latin,-102.39054,-76.18878
latin,17.209492,105.48962
latin,-94.99714,-9.531435
latin,-42.684578,93.97514
latin,-0.33109385,23.5332
latin,69.533585,15.665569
latin,-37.7447,8.924446
latin,-8.989116,-27.402771
latin,-48.492477,-79.21028
latin,-19.668598,-38.77252
latin,-16.720425,66.86446
latin,-29.736027,107.522156
latin,-59.91018,-86.73336
latin,-33.610855,66.65797
latin,-20.464127,-38.324905
latin,19.939669,-110.00922
latin,-36.92192,-73.29577
latin,109.5355,7.670494
latin,44.005135,-94.42664
latin,42.15087,-88.896164
latin,6.0861588,-39.56519
latin,-56.274963,43.708168
latin,-18.97768,-83.50428
latin,14.537896,-37.346893
latin,-24.72016,-11.143031
latin,5.923241,89.592445
latin,-88.345604,7.730414
latin,-96.24047,85.43035
latin,49.45902,-73.13677
latin,79.17832,-5.212736
latin,7.3250284,57.65431
latin,45.218575,-111.78886
latin,-8.7150545,45.105457
latin,3.375462,15.760305
latin,-10.267828,-116.33256
latin,-12.44206,66.07974
latin,-16.743837,-11.940832
latin,-19.904772,127.6556
latin,41.94395,-51.144806
latin,-7.6245556,-117.30553
latin,-4.8944106,79.927925
latin,-23.866476,110.45609
latin,18.127857,20.123333
latin,-32.257267,-7.216861
latin,27.922356,-110.947365
latin,22.556232,-75.27516
latin,-70.9457,15.506659
latin,-13.283552,-110.6128
latin,-3.1808193,55.288166
latin,-42.276405,36.320023
latin,-30.654633,-97.27604
latin,47.847397,-5.1593876
latin,-46.161217,63.60073
latin,-15.580784,-94.440834
latin,9.975073,-24.213383
latin,21.511166,-9.229182
latin,-29.855045,-34.851048
latin,-38.773792,122.356544
latin,-22.28663,-25.035143
latin,18.593788,-94.681946
latin,84.86609,24.924742
latin,11.637128,44.049023
latin,-5.6731777,96.43773
latin,-70.42843,-40.90507
latin,-33.657707,62.901127
latin,67.731895,101.206314
latin,-45.89707,66.916824
latin,6.0872755,53.44887
latin,31.581776,-51.196396
latin,-1.7664303,40.563
latin,85.35786,-51.042927
latin,-47.245205,62.94917
latin,-51.438793,30.11687
latin,-11.907403,-46.81514
latin,-38.211292,14.935948
latin,-2.0939949,-48.054626
latin,28.38612,-110.46471
latin,-72.459946,22.7364
latin,42.949123,-46.089962
latin,-39.57386,29.011116
latin,1.8734825,3.8352811
latin,8.592846,-103.01661
latin,10.804756,26.731829
latin,-76.5218,-72.24331
latin,-17.764744,124.73285
latin,-29.742325,89.561615
latin,-78.28648,-91.903946
latin,-8.0212145,-21.093655
latin,26.026855,56.662243
latin,58.726627,-94.24403
latin,49.517025,-72.950485
latin,-26.982979,93.47766
latin,23.762571,-75.84396
latin,-42.01893,49.44356
latin,68.160484,78.17204
latin,-40.950497,-34.540398
latin,2.0792112,-77.99298
latin,-29.547781,107.5774
latin,-11.899271,-42.06101
latin,19.295744,32.591763
latin,-4.9642925,87.754906
latin,21.550358,11.7538185
latin,137.16116,13.423122
latin,-87.922295,6.2986507
latin,-66.95428,-54.589256
latin,-16.738132,80.45612
latin,39.60586,35.41891
latin,98.78676,4.1506276
latin,75.61771,-16.484358
latin,63.305836,63.060734
latin,54.105274,16.01828
latin,7.260658,-94.637184
latin,47.609455,28.026997
latin,19.777365,-17.03072
latin,29.508282,2.840763
latin,17.350967,107.92839
latin,88.38642,-2.7471862
latin,35.55366,23.971138
latin,57.35215,-90.782104
latin,131.53812,-17.595232
latin,69.023056,4.485938
latin,57.97431,92.50216
latin,110.59142,-36.73133
latin,126.62022,-16.765694
latin,94.79348,45.891247
latin,110.61256,-38.876408
latin,107.16857,26.796574
latin,44.122765,-109.20231
latin,83.40325,39.72697
latin,29.60962,-21.134619
latin,84.40406,-44.16693
latin,107.78641,-9.446064
latin,-11.965391,-50.057808
latin,94.82477,73.499245
latin,-114.10319,26.63109
latin,-41.545902,96.38257
latin,-72.88909,-29.972908
latin,-128.07356,-8.498493
latin,-113.9489,7.7315826
latin,-77.22685,-75.35368
latin,-80.82396,-46.55684
latin,-72.25047,-44.769485
latin,-125.05001,-17.183466
latin,-112.53084,-30.443813
latin,-114.49513,42.0763
latin,-114.31289,6.5960526
latin,-38.2796,-101.23737
latin,-112.6081,47.532
latin,-59.45473,12.624563
latin,-114.06897,16.488789
latin,-140.8643,-18.575274
latin,-80.74126,44.208755
latin,-84.14631,-14.333498
latin,-98.4357,-44.12386
latin,-34.051136,-47.045567
latin,-95.126045,-7.900692
latin,-27.371597,-98.4462
latin,-77.98337,-79.677574
latin,-101.96318,25.068924
latin,-100.44296,49.800934
latin,-94.91261,-10.834101
latin,36.154747,51.859043
latin,-115.28862,-43.435555
latin,-1.5950981,62.43028
latin,-96.31819,38.758064
latin,-107.486176,-1.4007007
latin,-37.337154,123.54055
latin,-44.7813,78.008125
latin,-97.83707,32.725784
latin,-96.709145,44.48777
latin,-138.72118,-23.421625
latin,-95.01947,-15.669256
latin,-97.51902,64.08522
latin,-130.69402,18.404612
latin,43.384933,-23.875114
latin,38.230835,66.52197
latin,15.932479,59.3224
latin,110.03975,5.3050423
latin,84.26428,24.197205
latin,-130.75682,39.200737
latin,-60.357006,4.5861115
latin,-130.33105,24.461906
latin,-130.56287,29.304682
latin,59.11868,30.260632
latin,72.83094,-50.093994
latin,79.570404,71.37466
latin,77.588905,64.55165
latin,75.01863,91.08094
latin,46.469677,-32.12232
latin,6.0518713,95.05564
latin,63.30598,63.06393
latin,8.538784,-26.85584
latin,16.842693,52.22028
latin,11.137374,6.8918214
latin,9.990389,-63.74216
latin,52.6267,73.05878
latin,64.508,69.24786
latin,59.983704,6.7237644
latin,48.509796,60.13465
latin,52.68541,70.41108
latin,82.27977,19.737688
latin,104.40082,60.266464
latin,68.80373,29.016176
latin,78.40712,-14.147286
latin,59.210415,32.246693
latin,28.93759,4.23703
latin,6.233501,53.65346
latin,-22.860952,60.92844
latin,-12.424186,66.07351
latin,78.06992,66.852135
latin,-74.15167,-64.89655
latin,84.96308,-30.479246
latin,89.47878,78.668884
latin,12.046115,1.3663414
latin,46.424397,24.107956
latin,-16.781094,36.8822
latin,-105.22373,-8.66905
latin,-32.977478,105.430916
latin,72.115105,-27.547644
latin,109.44773,8.108678
latin,137.40929,19.536207
latin,-40.512203,-0.35565093
latin,12.565778,-4.2218113
latin,95.08984,47.490013
latin,-70.06342,52.404392
latin,28.702263,5.0867205
latin,22.863403,-1.9298801
latin,42.94476,-90.28038
latin,51.538536,-52.788456
latin,105.639725,-25.071445
latin,21.651777,-44.39338
latin,41.86188,-87.607994
latin,29.345306,-62.60398
latin,-16.809408,36.829163
latin,70.99087,-26.01378
latin,-139.95367,0.497948
latin,40.59478,37.686626
latin,-34.07887,105.49028
latin,-8.698131,31.026674
latin,63.736027,-71.394424
latin,28.017855,39.47138
latin,82.27843,19.73414
latin,39.809654,35.79217
latin,-72.185104,99.452774
latin,7.346184,79.74228
latin,30.91455,-106.824455
latin,70.39102,-20.999725
latin,20.795757,-61.69021
latin,11.040933,-40.822372
latin,-81.08693,17.312563
latin,98.487366,-4.89431
latin,3.864362,-6.157897
latin,34.62627,-3.3307781
latin,5.7269454,113.40288
latin,76.4509,-65.35289
latin,34.390644,51.021812
latin,4.93976,-77.377625
latin,32.990524,-28.143387
latin,3.459234,-77.844315
latin,88.37579,-4.8532233
latin,15.797226,-86.58838
latin,34.48878,21.043718
latin,68.77609,35.096527
latin,39.005386,-16.957493
latin,-14.609026,-68.78683
latin,-33.249348,57.249203
latin,32.62332,16.096807
latin,-12.665128,-111.20276
latin,-34.572678,-56.00513
latin,-58.32018,63.099865
latin,35.990147,25.653318
latin,-50.755222,27.40742
latin,39.639217,-4.0551553
latin,58.76582,-43.17016
latin,68.51221,-11.378775
latin,-49.445187,20.615984
latin,77.59972,29.111042
latin,40.971386,50.634514
latin,-93.8041,61.91018
latin,59.927673,6.022877
latin,-28.5141,17.631178
latin,-6.5336714,-5.238538
latin,-97.6016,33.385582
latin,11.638523,-81.819214
latin,-28.449175,39.70637
latin,-2.1266692,-81.93792
latin,10.287203,35.377514
latin,-38.727673,26.375263
latin,29.86853,2.417537
latin,-29.236488,-31.316568
latin,63.03258,99.511475
latin,120.40245,25.437508
latin,59.869606,4.806869
latin,-6.3152056,-8.130926
latin,60.32078,-99.83543
latin,4.0886054,116.117195
latin,60.59225,-102.52017
latin,50.438274,-68.48423
latin,91.64315,-64.78994
latin,71.09254,83.053444
latin,52.63492,72.56929
latin,40.263058,-83.10009
latin,-0.9048012,-106.63274
latin,-89.57693,11.717226
latin,8.60565,-103.34109
latin,-9.439922,46.803726
latin,-80.996284,40.277744
latin,-91.82181,-75.38043
latin,-101.79819,8.301118
latin,-84.083916,69.64548
latin,-6.5266657,36.197514
latin,-46.403877,54.262665
latin,-95.53758,62.868332
latin,7.2079797,67.74915
latin,-37.115765,102.87965
latin,-44.023266,88.273415
latin,-42.683563,93.97453
latin,-71.42829,-0.2509609
latin,-45.38912,51.906666
latin,-48.891987,15.476924
latin,-34.238506,56.605747
latin,-3.8033664,-87.90457
latin,-47.713375,-25.625784
latin,-26.659565,-63.035793
latin,-107.930756,-0.29924014
latin,68.8253,0.8417675
latin,-124.8117,-1.819154
latin,-95.47864,-5.6897817
latin,-81.08478,16.447422
latin,-22.37834,128.8187
latin,-82.798836,35.49689
latin,-78.638794,8.423928
latin,-98.67765,-30.707323
latin,-8.711068,-19.189451
latin,-31.754301,82.70737
latin,-48.614616,12.017006
latin,16.305368,-71.850914
latin,-20.64124,-25.426485
latin,-41.882065,-6.0678515
latin,-70.126625,-42.299633
latin,-71.00728,-36.40079
latin,-40.079758,-69.703255
latin,-7.767259,-75.10817
latin,-72.28705,78.627655
latin,-16.971409,17.048391
latin,-63.74056,-50.01499
latin,-73.564354,92.43289
latin,-113.31258,-59.422573
latin,-111.807816,-62.9001
latin,-112.3531,47.94135
latin,-32.19707,77.2643
latin,-83.91469,-43.42939
latin,-60.150433,19.046804
latin,-120.24693,-1.6132588
latin,-97.76548,84.23431
latin,-96.26507,42.136833
latin,-118.67854,-2.7720242
latin,-114.02711,16.17062
latin,44.507103,-110.51374
latin,-24.40515,-99.27079
latin,-94.94671,-10.141197
latin,-39.380535,100.18501
latin,-118.41857,-3.0495527
latin,-57.03812,-103.28197
latin,-91.05256,-74.056915
latin,-73.02805,-101.04073
latin,-33.868813,-46.1341
latin,-85.863525,56.77555
latin,-113.10566,-14.193622
latin,-128.07066,-8.564965
latin,-85.643166,-33.98166
latin,-127.047585,-4.2891135
latin,-38.379456,41.179806
latin,19.07297,39.6446
latin,-10.267807,-116.33314
latin,-99.35228,-35.11961
latin,-71.99138,77.10524
latin,73.191246,-51.777412
latin,-58.303116,54.57069
latin,-5.783914,49.736305
latin,98.5009,5.6472387
latin,137.5089,16.851639
latin,121.428635,-57.43774
latin,135.48285,26.611662
latin,-32.261044,-41.30457
latin,-93.144005,-53.57413
latin,-49.31907,8.172727
latin,127.92552,-42.49681
latin,-27.513872,22.094006
latin,-82.90857,-18.2594
latin,-46.26643,56.599316
latin,-105.55679,-12.507916
latin,85.533806,25.550104
latin,-120.425804,-1.5382352
latin,-6.149408,-71.33181
latin,96.27714,18.789986
latin,-72.21376,59.41742
latin,72.872765,-18.07822
latin,29.630192,38.05738
latin,118.16021,53.26734
latin,85.03622,-28.948126
latin,117.71703,-58.784847
latin,90.23795,78.50682
latin,70.91943,-43.85779
latin,-101.814384,25.292505
latin,55.45324,86.29713
latin,73.455574,86.939
latin,108.52991,-11.809767
latin,81.52924,74.88525
latin,97.525085,-44.99529
latin,123.01645,-30.299042
latin,-38.298973,25.59254
latin,98.91749,-26.683039
latin,110.7929,-47.198307
latin,104.45416,60.31016
latin,-96.61097,36.864
latin,73.72766,-91.55719
latin,-84.688354,-28.108881
latin,88.38527,-5.840766
latin,1.0910392,-13.091418
latin,17.712708,86.957695
latin,81.42043,-73.859726
latin,112.15116,-2.8788044
latin,107.83813,-22.64998
latin,78.90617,69.69096
latin,107.55581,20.889019
latin,107.59261,20.566513
latin,92.05029,64.61808
latin,7.4012423,58.093746
latin,111.582565,-53.244827
latin,72.87309,-18.078217
latin,43.088924,45.017616
latin,30.516567,45.635586
latin,76.045135,-33.273335
latin,-123.420074,-1.3120834
latin,112.34013,-3.67316
latin,88.36937,-0.15512119
latin,102.337265,58.137432
latin,110.79292,-47.19828
latin,68.61653,-6.4319935
latin,133.91951,5.5098753
latin,37.72894,30.753304
latin,112.1468,42.557117
latin,68.79699,30.976627
latin,-19.645449,94.72295
latin,39.276752,-73.69787
latin,-2.2506027,-82.15619
latin,-110.212036,-15.667547
latin,-101.68015,25.4891
latin,42.34093,42.092266
latin,-2.1087751,-55.902412
latin,16.637156,100.21343
latin,19.00414,-96.42089
latin,-51.478527,-1.5955421
latin,11.194257,11.653599
latin,-74.26468,-64.914085
latin,-46.439495,-44.323433
latin,30.517405,97.67614
latin,0.4109473,-20.617489
latin,63.454952,64.31578
latin,56.842827,20.622808
latin,-83.432755,53.515625
latin,-114.87408,-54.368114
latin,-10.846377,60.85151
latin,7.965059,-51.41308
latin,-64.38833,-49.095966
latin,-15.884448,83.34279
latin,-12.425646,-131.70915
latin,-18.83272,-83.53345
latin,126.46115,-16.675411
latin,115.249916,59.510883
latin,69.24427,7.690535
latin,21.824568,-112.32087
latin,64.30903,-73.761246
latin,-42.514965,48.748352
latin,-2.352388,-82.364044
latin,5.5260367,-89.65838
latin,51.52063,-53.639927
latin,-24.298985,-9.924733
latin,87.9946,4.1837096
latin,-27.234325,-16.440369
latin,2.031975,34.765007
latin,49.31446,108.408295
latin,41.987095,-53.245087
latin,-97.7649,-26.189566
latin,49.962284,7.399977
latin,-15.8520155,22.285833
latin,-15.4435,-69.38732
latin,-81.192924,47.378124
latin,-15.374492,52.75213
latin,-5.0573053,87.423515
latin,82.99528,22.120436
latin,-60.363983,4.367571
latin,32.61847,62.463223
latin,32.009327,14.838591
latin,-27.746542,21.928
latin,43.69723,-76.177635
latin,-58.716858,71.91733
latin,70.44655,-24.862453
latin,-19.460701,-127.370155
latin,-84.354965,-12.205666
latin,66.31675,74.37153
latin,-72.75929,27.197243
latin,20.751516,118.87512
latin,67.070885,76.03928
latin,84.88301,12.032829
latin,76.90596,-15.625243
latin,37.037197,30.892204
latin,-45.818462,73.78119
latin,-73.2028,-62.094944
latin,-38.62074,25.996098
latin,126.59641,-50.494003
latin,-11.951329,-57.629955
latin,-2.7915912,-103.493164
latin,-38.09398,-100.825035
latin,29.677517,-88.22463
latin,-9.63173,-20.536821
latin,65.93485,-34.770096
latin,87.60073,-84.87535
latin,-32.54981,78.714645
latin,34.894962,-2.7350497
latin,121.10016,10.223661
latin,-36.82818,-79.97849
latin,-22.82839,-22.750628
latin,1.5604529,-109.95383
latin,45.061142,-40.219566
latin,74.87752,96.0521
latin,-32.639286,70.38448
latin,-72.794426,97.61974
latin,-2.1375515,-126.24897
latin,17.777098,114.80096
latin,48.933292,2.704836
latin,27.67846,90.96282
latin,-61.980377,-82.29667
latin,-24.88164,46.9061
latin,-56.880806,-20.074791
latin,49.38949,4.75243
latin,-43.475533,-16.891682
latin,-96.40651,-1.8327348
latin,-51.933254,-61.023926
latin,33.918446,-7.6645064
latin,-16.174057,80.05062
latin,-4.680953,-94.75579
latin,-36.92813,-73.280556
latin,31.463358,114.475296
latin,-16.754732,-11.759095
latin,-45.49939,70.197014
latin,-19.356833,126.95237
latin,14.045678,-83.4589
latin,-45.818462,73.78119
latin,-36.51674,11.605935
latin,87.332954,-83.37041
latin,-52.121845,-5.2079053
latin,-11.929436,-64.135605
latin,-84.12246,54.665836
latin,-30.807144,-36.93378
latin,49.809372,7.065326
latin,11.108339,11.212935
latin,-32.835308,-119.47929
latin,-16.040735,82.93429
latin,32.230633,106.761116
latin,-71.09026,76.81982
latin,-90.76327,-58.20378
latin,33.945477,-41.529636
latin,-73.68679,-63.490395
latin,18.184483,66.47692
latin,-2.5406072,-129.37526
latin,-39.21043,-70.1646
latin,-4.9890633,81.6032
latin,2.6271918,-2.201593
latin,-80.93087,45.84029
latin,-7.348989,-16.835949
latin,6.086505,-39.565
latin,-3.7737315,-104.89633
latin,43.93525,-93.9387
